"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 27 127482 17 7 1 2
"3" 8 36 127472 24 4 3 5
"4" 12 49 127461 35 5 4 5
"5" 16 53 127455 36 3 4 10
"6" 20 62 127447 37 8 4 13
"7" 24 82 127427 49 10 5 18
"8" 28 111 127397 70 13 8 20
"9" 32 138 127369 86 16 12 24
"10" 36 182 127323 112 19 20 31
"11" 40 240 127265 149 27 23 41
"12" 44 310 127192 201 25 27 57
"13" 48 396 127101 256 39 33 68
"14" 52 527 126968 335 53 46 93
"15" 56 662 126835 411 68 60 123
"16" 60 852 126643 529 88 72 163
"17" 64 1118 126360 685 129 103 201
"18" 68 1447 126023 898 148 131 270
"19" 72 1873 125590 1183 182 160 348
"20" 76 2401 125044 1507 250 197 447
"21" 80 3024 124401 1874 309 247 594
"22" 84 3851 123563 2375 402 307 767
"23" 88 4969 122407 3042 567 381 979
"24" 92 6207 121127 3776 657 490 1284
"25" 96 7881 119395 4784 877 618 1602
"26" 100 10066 117187 6092 1108 808 2058
"27" 104 12762 114431 7769 1376 1045 2572
"28" 108 16068 111035 9691 1727 1376 3274
"29" 112 20076 106908 11980 2197 1732 4167
"30" 116 25075 101798 14850 2745 2217 5263
"31" 120 31071 95651 18174 3412 2796 6689
"32" 124 38189 88400 21902 4358 3540 8389
"33" 128 46427 79942 26124 5275 4489 10539
"34" 132 55765 70462 30438 6473 5630 13224
"35" 136 65697 60337 34437 7811 7000 16449
"36" 140 76184 49797 37951 9257 8740 20236
"37" 144 86338 39494 40325 10650 10718 24645
"38" 148 95981 29806 41209 12052 12965 29755
"39" 152 104585 21159 40318 13287 15453 35527
"40" 156 111883 14068 37805 14074 18202 41802
"41" 160 117282 8773 33617 14427 20946 48292
"42" 164 121232 5098 28310 14195 23769 54958
"43" 168 123677 2873 22504 13448 26393 61332
"44" 172 125118 1656 16679 12373 28961 67105
"45" 176 126014 942 11810 10703 31235 72266
"46" 180 126575 553 7953 8849 33116 76657
"47" 184 126880 363 5112 6898 34707 80163
"48" 188 127067 254 3207 5067 35892 82901
"49" 192 127219 181 1937 3677 36753 84852
"50" 196 127282 144 1160 2487 37347 86288
"51" 200 127335 118 683 1652 37744 87256
