"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 23 127485 13 4 0 6
"3" 8 33 127476 22 4 1 6
"4" 12 41 127466 28 5 1 7
"5" 16 57 127451 41 5 2 9
"6" 20 71 127436 49 8 2 12
"7" 24 96 127413 67 7 4 18
"8" 28 114 127394 78 10 5 21
"9" 32 150 127358 103 18 6 23
"10" 36 188 127317 119 28 8 33
"11" 40 245 127259 162 23 11 49
"12" 44 304 127200 193 31 13 67
"13" 48 395 127101 243 47 21 84
"14" 52 526 126968 334 57 28 107
"15" 56 707 126788 459 72 38 138
"16" 60 929 126554 593 103 54 179
"17" 64 1195 126274 768 115 78 234
"18" 68 1532 125953 970 160 107 295
"19" 72 1926 125534 1204 200 139 383
"20" 76 2505 124952 1565 275 185 480
"21" 80 3209 124207 1980 369 239 621
"22" 84 4118 123275 2560 452 313 793
"23" 88 5267 122105 3284 556 424 1003
"24" 92 6743 120590 4187 736 554 1266
"25" 96 8554 118726 5246 949 724 1635
"26" 100 10825 116405 6636 1151 914 2124
"27" 104 13635 113485 8246 1465 1153 2771
"28" 108 17331 109763 10461 1848 1462 3560
"29" 112 21660 105279 12878 2363 1882 4537
"30" 116 27014 99839 15899 2989 2402 5724
"31" 120 33247 93435 19289 3687 3018 7253
"32" 124 40545 85968 23078 4589 3803 9075
"33" 128 49057 77266 27145 5653 4810 11449
"34" 132 58457 67801 31335 6820 5991 14311
"35" 136 68461 57524 35192 8081 7454 17734
"36" 140 78717 47242 38249 9573 9143 21752
"37" 144 88849 36989 40353 10884 11206 26406
"38" 148 98039 27746 40816 12042 13500 31681
"39" 152 106387 19495 39552 13394 16049 37392
"40" 156 113168 12778 36661 14085 18763 43659
"41" 160 118454 7787 32423 14356 21509 50166
"42" 164 121809 4566 26869 14006 24262 56672
"43" 168 124134 2505 21135 13183 26937 62879
"44" 172 125428 1386 15609 11854 29341 68624
"45" 176 126235 789 10953 10139 31514 73629
"46" 180 126679 461 7367 8157 33338 77817
"47" 184 126965 309 4708 6381 34680 81196
"48" 188 127131 220 2848 4738 35770 83775
"49" 192 127242 172 1730 3311 36598 85603
"50" 196 127311 143 1022 2270 37156 86863
"51" 200 127356 124 576 1515 37537 87728
