"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 26 127483 16 4 1 5
"3" 32 35 127475 23 4 1 7
"4" 48 45 127465 30 5 2 8
"5" 64 64 127444 43 9 2 10
"6" 80 87 127420 60 10 3 14
"7" 96 113 127393 73 14 9 17
"8" 112 145 127362 95 13 14 23
"9" 128 190 127318 118 21 16 35
"10" 144 261 127243 169 28 20 44
"11" 160 338 127165 220 34 24 60
"12" 176 430 127069 270 48 30 82
"13" 192 549 126944 346 56 43 104
"14" 208 712 126779 443 84 58 127
"15" 224 925 126567 585 96 79 165
"16" 240 1142 126338 703 122 96 221
"17" 256 1500 125974 940 150 129 281
"18" 272 1878 125583 1154 191 172 361
"19" 288 2358 125092 1438 263 209 448
"20" 304 2990 124446 1818 310 275 587
"21" 320 3815 123593 2320 388 355 752
"22" 336 4853 122543 2918 541 453 941
"23" 352 6153 121189 3730 674 558 1191
"24" 368 7815 119488 4726 858 714 1517
"25" 384 9907 117350 6011 1051 914 1931
"26" 400 12485 114711 7538 1318 1158 2471
"27" 416 15675 111443 9400 1695 1455 3125
"28" 432 19612 107407 11629 2137 1837 4009
"29" 448 24495 102425 14457 2627 2302 5109
"30" 464 30344 96427 17692 3274 2869 6509
"31" 480 37020 89558 21172 4078 3610 8160
"32" 496 44903 81523 25141 4987 4567 10208
"33" 512 53787 72468 29248 6079 5676 12784
"34" 528 63305 62878 33134 7368 6975 15828
"35" 544 73323 52611 36475 8678 8599 19571
"36" 560 83493 42422 39060 10251 10383 23799
"37" 576 93258 32595 40371 11536 12616 28735
"38" 592 102293 23611 40247 12725 15026 34295
"39" 608 109947 15929 38316 13720 17627 40284
"40" 624 116067 9994 34764 14305 20314 46684
"41" 640 120318 5959 29983 13971 23084 53280
"42" 656 123047 3438 24076 13669 25810 59492
"43" 672 124845 1883 18382 12599 28370 65494
"44" 688 125881 1048 13215 11034 30595 71037
"45" 704 126513 579 9092 9201 32635 75585
"46" 720 126842 371 6031 7352 34181 79278
"47" 736 127042 262 3751 5620 35453 82218
"48" 752 127189 192 2273 4071 36434 84411
"49" 768 127278 153 1331 2912 37092 85943
"50" 784 127321 137 739 1946 37556 87080
"51" 800 127353 124 418 1268 37833 87834
