"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 23 127486 13 5 2 3
"3" 32 32 127477 22 3 2 5
"4" 48 36 127474 24 2 2 8
"5" 64 44 127466 25 7 3 9
"6" 80 63 127446 39 6 5 13
"7" 96 82 127426 48 9 6 19
"8" 112 102 127407 65 5 8 24
"9" 128 127 127381 76 11 12 28
"10" 144 160 127348 95 12 13 40
"11" 160 192 127309 107 19 18 48
"12" 176 240 127263 138 21 24 57
"13" 192 317 127187 180 36 33 68
"14" 208 398 127108 237 36 41 84
"15" 224 490 127010 287 50 48 105
"16" 240 602 126893 360 52 59 131
"17" 256 750 126737 441 83 69 157
"18" 272 979 126505 587 113 81 198
"19" 288 1262 126219 770 135 109 248
"20" 304 1606 125860 971 153 146 336
"21" 320 2013 125447 1208 212 174 419
"22" 336 2587 124852 1576 256 208 547
"23" 352 3290 124151 2006 345 256 683
"24" 368 4180 123228 2536 446 328 870
"25" 384 5205 122158 3133 575 409 1088
"26" 400 6647 120709 4029 706 527 1385
"27" 416 8453 118838 5087 925 680 1761
"28" 432 10748 116496 6435 1154 869 2290
"29" 448 13502 113692 8139 1344 1129 2890
"30" 464 16994 110089 10135 1793 1428 3638
"31" 480 21257 105723 12635 2257 1864 4501
"32" 496 26444 100431 15557 2857 2335 5695
"33" 512 32587 94094 18892 3501 2987 7207
"34" 528 39785 86777 22638 4390 3750 9007
"35" 544 47983 78418 26570 5509 4685 11219
"36" 560 57343 68830 30864 6618 5818 14043
"37" 576 67304 58678 34848 7876 7202 17378
"38" 592 77397 48526 37870 9309 8898 21320
"39" 608 87365 38331 39998 10710 10923 25734
"40" 624 97019 28747 40776 12194 13176 30873
"41" 640 105561 20310 39830 13430 15646 36655
"42" 656 112690 13319 37204 14092 18352 43042
"43" 672 117899 8199 32882 14333 21124 49560
"44" 688 121592 4767 27540 14124 23950 55978
"45" 704 123845 2736 21631 13314 26676 62224
"46" 720 125295 1523 16023 12096 29152 68024
"47" 736 126063 913 11146 10265 31406 73246
"48" 752 126525 565 7424 8388 33232 77481
"49" 768 126885 378 4809 6569 34653 80854
"50" 784 127085 253 2958 4879 35785 83463
"51" 800 127225 186 1798 3438 36587 85402
