"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 23 127486 13 7 1 2
"3" 32 29 127481 19 1 2 7
"4" 48 30 127480 19 2 2 7
"5" 64 36 127473 23 2 3 8
"6" 80 46 127463 27 3 4 12
"7" 96 59 127449 34 7 4 14
"8" 112 75 127435 46 6 5 18
"9" 128 90 127416 48 14 5 23
"10" 144 119 127388 70 13 7 29
"11" 160 159 127347 98 18 11 32
"12" 176 182 127319 106 21 14 41
"13" 192 237 127264 140 27 19 51
"14" 208 300 127201 178 25 25 72
"15" 224 375 127121 217 44 29 85
"16" 240 485 127015 289 47 43 106
"17" 256 611 126887 361 62 61 127
"18" 272 755 126739 453 73 71 158
"19" 288 982 126510 598 99 87 198
"20" 304 1231 126240 751 119 111 250
"21" 320 1590 125880 973 175 135 307
"22" 336 2027 125435 1264 202 166 395
"23" 352 2517 124932 1567 235 214 501
"24" 368 3161 124269 1909 335 274 643
"25" 384 4013 123381 2400 440 351 822
"26" 400 5142 122244 3107 555 444 1036
"27" 416 6558 120778 3993 693 564 1308
"28" 432 8347 118945 5097 857 716 1677
"29" 448 10467 116748 6336 1079 914 2138
"30" 464 13325 113841 8046 1433 1151 2695
"31" 480 16702 110375 9998 1837 1447 3420
"32" 496 21022 105985 12520 2352 1812 4338
"33" 512 26267 100599 15468 2926 2334 5539
"34" 528 32667 94051 19054 3550 3006 7057
"35" 544 39802 86728 22740 4382 3760 8920
"36" 560 48161 78204 26849 5376 4760 11176
"37" 576 57288 68898 30811 6626 5973 13878
"38" 592 67486 58586 34806 8044 7389 17247
"39" 608 77937 47968 38277 9335 9073 21252
"40" 624 88130 37692 40428 10785 10994 25923
"41" 640 97645 28123 41109 12188 13311 31037
"42" 656 106046 19834 40035 13327 15782 36902
"43" 672 112943 13122 37178 14126 18409 43230
"44" 688 118233 7942 32871 14541 21189 49632
"45" 704 121754 4584 27350 14153 23957 56294
"46" 720 124082 2488 21533 13219 26695 62635
"47" 736 125362 1406 15868 12000 29139 68355
"48" 752 126205 797 11360 10098 31308 73439
"49" 768 126654 490 7469 8381 33113 77691
"50" 784 126959 305 4774 6619 34527 81039
"51" 800 127146 211 2930 4860 35658 83698
