"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 34 127476 23 8 0 3
"3" 8 47 127463 36 4 0 7
"4" 12 55 127454 42 3 0 10
"5" 16 62 127448 44 5 0 13
"6" 20 78 127430 52 11 0 15
"7" 24 106 127402 69 18 1 18
"8" 28 138 127367 90 16 5 27
"9" 32 179 127324 114 23 6 36
"10" 36 230 127271 152 23 11 44
"11" 40 295 127205 183 34 23 55
"12" 44 382 127115 237 36 25 84
"13" 48 510 126984 325 42 38 105
"14" 52 617 126871 383 59 50 125
"15" 56 770 126724 477 76 65 152
"16" 60 974 126510 594 113 80 187
"17" 64 1259 126223 760 152 95 252
"18" 68 1648 125816 999 184 130 335
"19" 72 2111 125348 1311 214 162 424
"20" 76 2682 124767 1681 267 197 537
"21" 80 3459 123981 2152 360 263 684
"22" 84 4342 123059 2674 460 339 869
"23" 88 5502 121846 3339 604 441 1118
"24" 92 6997 120332 4272 731 573 1421
"25" 96 8914 118367 5394 931 755 1834
"26" 100 11189 116057 6727 1215 971 2276
"27" 104 14142 113016 8472 1530 1241 2899
"28" 108 17740 109317 10578 1866 1575 3721
"29" 112 22214 104754 13169 2337 2013 4695
"30" 116 27506 99288 16075 3002 2492 5937
"31" 120 34011 92685 19647 3702 3155 7507
"32" 124 41510 85046 23534 4587 3932 9457
"33" 128 49999 76411 27565 5654 4935 11845
"34" 132 59234 66949 31536 6776 6196 14726
"35" 136 69169 56851 35193 8191 7664 18121
"36" 140 79361 46559 38180 9559 9428 22194
"37" 144 89285 36577 39991 10968 11451 26875
"38" 148 98720 27126 40567 12239 13761 32153
"39" 152 106900 18919 39449 13282 16198 37971
"40" 156 113718 12266 36601 14020 18859 44238
"41" 160 118601 7525 32055 14169 21622 50755
"42" 164 121988 4393 26499 13989 24353 57147
"43" 168 124220 2370 20733 13134 26935 63418
"44" 172 125458 1343 15277 11854 29351 68976
"45" 176 126240 764 10786 10008 31461 73985
"46" 180 126665 453 7141 8257 33153 78114
"47" 184 126987 292 4535 6374 34646 81432
"48" 188 127173 192 2756 4711 35708 83998
"49" 192 127270 137 1626 3306 36490 85848
"50" 196 127330 121 941 2245 37031 87113
"51" 200 127362 102 554 1462 37371 87975
