"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 26 127484 16 4 0 6
"3" 32 36 127473 26 4 0 6
"4" 48 40 127468 29 2 0 9
"5" 64 48 127461 33 5 0 10
"6" 80 73 127436 49 10 0 14
"7" 96 97 127410 64 15 0 18
"8" 112 131 127372 87 15 4 25
"9" 128 179 127325 122 17 5 35
"10" 144 220 127279 141 30 7 42
"11" 160 295 127205 189 36 11 59
"12" 176 396 127106 255 40 22 79
"13" 192 521 126972 338 51 29 103
"14" 208 662 126829 424 71 39 128
"15" 224 841 126647 531 85 52 173
"16" 240 1085 126398 674 126 67 218
"17" 256 1433 126039 902 155 101 275
"18" 272 1877 125580 1193 196 136 352
"19" 288 2388 125047 1511 239 178 460
"20" 304 3059 124372 1924 316 239 580
"21" 320 3925 123490 2432 429 308 756
"22" 336 4969 122399 3070 526 405 968
"23" 352 6361 120978 3950 652 518 1241
"24" 368 8064 119244 4936 859 653 1616
"25" 384 10236 117001 6228 1123 851 2034
"26" 400 12922 114247 7819 1393 1097 2613
"27" 416 16283 110789 9785 1766 1397 3335
"28" 432 20422 106578 12148 2249 1771 4254
"29" 448 25480 101392 15090 2727 2255 5408
"30" 464 31442 95277 18292 3500 2860 6790
"31" 480 38684 87942 22105 4330 3633 8616
"32" 496 46864 79511 26181 5231 4631 10821
"33" 512 56309 70021 30567 6476 5787 13479
"34" 528 66134 59952 34437 7870 7164 16663
"35" 544 76527 49461 37836 9349 8836 20506
"36" 560 86805 38996 40243 10685 10791 25086
"37" 576 96470 29357 41087 12049 13040 30294
"38" 592 105080 20761 40299 13100 15529 36152
"39" 608 112238 13719 37708 14000 18135 42395
"40" 624 117681 8450 33521 14421 20837 48902
"41" 640 121390 4914 27971 14386 23628 55405
"42" 656 123685 2797 22130 13387 26400 61768
"43" 672 125196 1561 16533 12175 28904 67584
"44" 688 126050 917 11621 10544 31133 72752
"45" 704 126594 567 7778 8661 33032 77123
"46" 720 126886 363 5031 6686 34496 80673
"47" 736 127090 260 3140 5050 35633 83267
"48" 752 127199 198 1841 3568 36502 85288
"49" 768 127281 159 1086 2523 37084 86588
"50" 784 127322 141 614 1751 37447 87510
"51" 800 127348 128 382 1081 37717 88168
