"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 28 127481 18 2 2 6
"3" 8 41 127469 30 2 2 7
"4" 12 45 127463 31 3 2 9
"5" 16 54 127455 33 8 4 9
"6" 20 65 127442 40 6 5 14
"7" 24 86 127423 53 8 8 17
"8" 28 111 127397 63 12 10 26
"9" 32 136 127370 81 10 11 34
"10" 36 156 127346 90 12 16 38
"11" 40 208 127297 121 22 17 48
"12" 44 256 127246 149 23 27 57
"13" 48 332 127169 196 29 28 79
"14" 52 419 127080 264 27 36 92
"15" 56 508 126985 305 41 51 111
"16" 60 635 126850 376 57 63 139
"17" 64 788 126700 463 76 79 170
"18" 68 1017 126474 599 116 97 205
"19" 72 1281 126195 768 135 124 254
"20" 76 1599 125858 953 173 158 315
"21" 80 2023 125428 1217 223 195 388
"22" 84 2616 124825 1594 271 249 502
"23" 88 3290 124138 2018 327 319 626
"24" 92 4146 123248 2527 441 390 788
"25" 96 5214 122163 3144 566 486 1018
"26" 100 6760 120550 4121 703 598 1338
"27" 104 8646 118641 5270 904 748 1724
"28" 108 10892 116323 6598 1177 951 2166
"29" 112 13739 113381 8244 1483 1211 2801
"30" 116 17294 109767 10333 1857 1542 3562
"31" 120 21597 105349 12829 2300 1964 4504
"32" 124 26822 100013 15725 2910 2478 5709
"33" 128 33051 93651 19015 3683 3140 7213
"34" 132 40517 86019 22960 4526 3950 9081
"35" 136 48777 77593 26972 5508 4962 11335
"36" 140 58000 68188 30977 6650 6179 14194
"37" 144 67995 58043 34930 7935 7605 17525
"38" 148 78205 47784 38001 9266 9360 21578
"39" 152 88028 37854 39799 10622 11405 26202
"40" 156 97108 28677 40153 11947 13660 31348
"41" 160 105624 20270 39384 13120 16129 36991
"42" 164 112532 13452 36848 13633 18773 43278
"43" 168 117805 8372 32708 13966 21460 49671
"44" 172 121350 5025 27332 13766 24227 56025
"45" 176 123743 2861 21530 13227 26937 62049
"46" 180 125181 1608 16078 11771 29460 67872
"47" 184 126035 961 11440 9981 31711 72903
"48" 188 126569 587 7747 8241 33560 77021
"49" 192 126859 395 5023 6451 34946 80439
"50" 196 127057 302 3149 4814 36036 83058
"51" 200 127193 226 1919 3496 36809 84969
