"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 27 127483 17 3 1 6
"3" 8 35 127475 25 2 1 7
"4" 12 35 127474 24 1 2 8
"5" 16 38 127470 22 6 2 8
"6" 20 49 127459 27 8 2 12
"7" 24 67 127441 38 8 5 16
"8" 28 84 127425 50 6 7 21
"9" 32 99 127410 52 13 10 24
"10" 36 131 127377 73 17 11 30
"11" 40 171 127336 104 17 14 36
"12" 44 214 127291 131 21 19 43
"13" 48 267 127238 167 19 23 58
"14" 52 331 127167 203 25 30 73
"15" 56 420 127078 256 41 34 89
"16" 60 527 126973 317 50 45 115
"17" 64 658 126829 386 77 55 140
"18" 68 850 126639 518 87 73 172
"19" 72 1055 126427 630 131 87 207
"20" 76 1376 126100 834 152 118 272
"21" 80 1820 125658 1125 197 152 346
"22" 84 2333 125105 1474 214 198 447
"23" 88 2899 124536 1805 293 247 554
"24" 92 3685 123711 2284 358 327 716
"25" 96 4703 122690 2895 475 403 930
"26" 100 5940 121404 3643 606 516 1175
"27" 104 7498 119808 4583 786 641 1488
"28" 108 9520 117743 5765 1036 824 1895
"29" 112 12014 115206 7268 1238 1054 2454
"30" 116 15041 112075 9003 1582 1317 3139
"31" 120 18898 108150 11283 1968 1661 3986
"32" 124 23453 103497 13890 2442 2096 5025
"33" 128 29122 97720 16970 3229 2647 6276
"34" 132 35886 90748 20627 3948 3343 7968
"35" 136 43703 82794 24620 4965 4206 9912
"36" 140 52519 73782 28806 6004 5272 12437
"37" 144 62079 64056 32814 7233 6528 15504
"38" 148 72252 53784 36398 8598 8103 19153
"39" 152 82554 43371 39158 9983 9924 23489
"40" 156 92339 33564 40690 11260 11965 28424
"41" 160 101390 24472 40516 12533 14375 33966
"42" 164 109278 16648 38839 13469 16995 39975
"43" 168 115544 10580 35476 14032 19689 46347
"44" 172 119856 6340 30333 14288 22485 52750
"45" 176 122808 3600 24593 13687 25348 59180
"46" 180 124669 2017 18830 12698 27961 65180
"47" 184 125738 1120 13548 11263 30254 70673
"48" 188 126422 646 9341 9412 32306 75363
"49" 192 126772 407 6076 7578 33962 79156
"50" 196 127023 274 3895 5609 35330 82189
"51" 200 127186 200 2346 4129 36310 84401
