"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 27 127483 17 8 0 2
"3" 8 32 127476 22 5 1 4
"4" 12 39 127469 26 5 3 5
"5" 16 65 127443 47 8 3 7
"6" 20 94 127413 64 11 6 13
"7" 24 124 127382 91 10 8 15
"8" 28 155 127351 111 13 10 21
"9" 32 210 127295 140 27 17 26
"10" 36 276 127226 184 37 20 35
"11" 40 356 127142 229 52 32 43
"12" 44 479 127023 321 45 39 74
"13" 48 598 126906 391 60 45 102
"14" 52 754 126738 472 85 56 141
"15" 56 983 126496 613 106 77 187
"16" 60 1251 126220 778 122 100 251
"17" 64 1580 125892 979 160 133 308
"18" 68 2015 125434 1228 233 164 390
"19" 72 2629 124825 1632 283 208 506
"20" 76 3349 124046 2043 365 274 667
"21" 80 4305 123073 2632 436 372 865
"22" 84 5473 121901 3359 529 476 1109
"23" 88 6853 120507 4141 696 605 1411
"24" 92 8661 118618 5207 928 743 1783
"25" 96 10964 116246 6553 1199 929 2283
"26" 100 14053 113083 8405 1583 1167 2898
"27" 104 17627 109422 10539 1877 1494 3717
"28" 108 22075 104896 13046 2435 1914 4680
"29" 112 27424 99409 16053 2991 2461 5919
"30" 116 33749 92910 19446 3711 3119 7473
"31" 120 41208 85318 23315 4572 3950 9371
"32" 124 49935 76449 27689 5630 4911 11705
"33" 128 59327 66864 31755 6825 6163 14584
"34" 132 69259 56765 35548 8039 7586 18086
"35" 136 79599 46350 38460 9690 9323 22126
"36" 140 89635 36232 40229 11104 11381 26921
"37" 144 98923 26887 40586 12349 13588 32400
"38" 148 107212 18669 39359 13391 16091 38371
"39" 152 113826 12141 36333 14098 18773 44622
"40" 156 118858 7275 31910 14227 21559 51162
"41" 160 122237 4145 26490 13667 24432 57648
"42" 164 124275 2308 20496 13010 27066 63703
"43" 168 125531 1315 15068 11678 29400 69385
"44" 172 126293 730 10508 9965 31590 74230
"45" 176 126731 453 7011 8062 33330 78328
"46" 180 126969 307 4520 6130 34718 81601
"47" 184 127138 224 2805 4518 35728 84087
"48" 188 127252 166 1689 3217 36515 85831
"49" 192 127316 134 975 2250 37024 87067
"50" 196 127355 117 552 1504 37381 87918
"51" 200 127380 111 313 991 37637 88439
