"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 29 127481 19 6 2 2
"3" 8 37 127473 27 2 3 5
"4" 12 47 127463 32 7 3 5
"5" 16 68 127442 47 11 3 7
"6" 20 82 127427 57 6 5 14
"7" 24 100 127408 66 8 6 20
"8" 28 126 127378 80 12 7 27
"9" 32 177 127328 108 19 11 39
"10" 36 218 127285 134 20 19 45
"11" 40 270 127237 170 24 21 55
"12" 44 327 127168 198 32 25 72
"13" 48 439 127056 275 47 31 86
"14" 52 543 126946 335 55 46 107
"15" 56 728 126767 444 83 67 134
"16" 60 937 126556 578 91 84 184
"17" 64 1182 126289 727 124 105 226
"18" 68 1503 125971 935 162 129 277
"19" 72 1903 125562 1159 217 169 358
"20" 76 2448 125007 1514 271 204 459
"21" 80 3151 124287 1960 328 272 591
"22" 84 3988 123392 2442 445 338 763
"23" 88 5117 122252 3129 580 429 979
"24" 92 6568 120772 4025 713 563 1267
"25" 96 8439 118868 5183 913 723 1620
"26" 100 10646 116602 6475 1150 922 2099
"27" 104 13519 113635 8197 1448 1201 2673
"28" 108 17064 110002 10263 1798 1566 3437
"29" 112 21268 105699 12739 2205 1943 4381
"30" 116 26466 100389 15587 2885 2447 5547
"31" 120 32738 93939 19031 3535 3138 7034
"32" 124 39998 86544 22776 4407 3912 8903
"33" 128 48235 78120 26773 5437 4883 11142
"34" 132 57627 68649 31033 6613 6052 13929
"35" 136 67629 58492 34805 8017 7518 17289
"36" 140 77890 48020 37973 9547 9191 21179
"37" 144 88100 37792 40222 10772 11204 25902
"38" 148 97513 28322 40848 11999 13507 31159
"39" 152 105720 20111 39551 13196 16016 36957
"40" 156 112673 13266 36769 13903 18780 43221
"41" 160 117918 8200 32443 14354 21461 49660
"42" 164 121494 4875 27097 13909 24402 56086
"43" 168 123764 2805 21370 13076 27090 62228
"44" 172 125141 1619 15936 11789 29521 67895
"45" 176 126043 954 11276 10146 31707 72914
"46" 180 126551 590 7583 8313 33489 77166
"47" 184 126889 387 4919 6463 34941 80566
"48" 188 127099 262 3111 4925 36024 83039
"49" 192 127191 204 1882 3522 36880 84907
"50" 196 127245 171 1092 2466 37435 86252
"51" 200 127303 152 648 1653 37825 87177
